Product_Name_Extracted,Price,Type,Source,Product_Name_Clean,Price_Numeric
"HP Smartchoice Victus, 13th Gen Intel Core i7-13620H, 8GB RTX 5050, 24GB DDR5(Upgradeable) 1TB SSD, 144Hz, FHD, 15.6''/39.6cm, Win11, M365* Office24, Mica Silver, 2.29kg, fa2309TX, RGB Gaming Laptop","1,09,990",Laptop,Amazon,hp smartchoice victus 13th gen intel core i713620h 8gb rtx 5050 24gb ddr5upgradeable 1tb ssd 144hz fhd 156396cm win11 m365 office24 mica silver 229kg fa2309tx rgb gaming laptop,109990.0
"Dell Inspiron 3530 Thin & Light Laptop, 13th Gen Intel Core i5-1334U Processor, 8GB, 512GB SSD, 15.6"" (39.62cm) FHD Display, Backlit Keyboard, Windows 11 + MSO'24 & 15 Month McAfee, Silver,1.62kg","52,990",Laptop,Amazon,dell inspiron 3530 thin light laptop 13th gen intel core i51334u processor 8gb 512gb ssd 156 3962cm fhd display backlit keyboard windows 11 mso24 15 month mcafee silver162kg,52990.0
"HP Professional 14 (2025), Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" HD Display/Turbo Silver/1.4 Kg/MSO 2021","46,109",Laptop,Amazon,hp professional 14 2025 intel core i3 13th gen 1315u 16 gb512 gb ssdintel uhd graphicswindows 11 pro thin and light business laptop140 hd displayturbo silver14 kgmso 2021,46109.0
"Lenovo V15 G4 AMD Athlon Silver 7120U Laptop 8GB LPDDR5 Ram, 512 GB SSD PCIe, Windows 11 Lifetime Validity,15.6"" FHD Screen, AMD Radeon 610M, Silver, 1 Year Brand Warranty","37,999",Laptop,Amazon,lenovo v15 g4 amd athlon silver 7120u laptop 8gb lpddr5 ram 512 gb ssd pcie windows 11 lifetime validity156 fhd screen amd radeon 610m silver 1 year brand warranty,37999.0
"HP Victus, AMD Ryzen 7 7445HS, 4GB RTX 2050, 16GB DDR5(Upgradable) 512GB SSD, FHD, 144Hz, 300 nits, IPS, 15.6''/39.6cm, Win11, M365* Office24, Mica Silver, 2.29kg, fb3123AX, Backlit, Gaming Laptop","64,990",Laptop,Amazon,hp victus amd ryzen 7 7445hs 4gb rtx 2050 16gb ddr5upgradable 512gb ssd fhd 144hz 300 nits ips 156396cm win11 m365 office24 mica silver 229kg fb3123ax backlit gaming laptop,64990.0
"BrowseBook 14.1"" FHD IPS Laptop | Best Student & Office Work Laptop | Celeron N4020 | 4GB RAM | 128GB SSD | Windows 11 | 38Wh | 1.3kg | Grey","12,990",Laptop,Amazon,browsebook 141 fhd ips laptop best student office work laptop celeron n4020 4gb ram 128gb ssd windows 11 38wh 13kg grey,12990.0
"Model 5410 Laptop | i7 10th Gen | 8GB RAM | 256GB SSD | UHD Graphics 620 14"" Screen | Win 10 Pro (Pre-Owned & Tested)","29,995",Laptop,Amazon,model 5410 laptop i7 10th gen 8gb ram 256gb ssd uhd graphics 620 14 screen win 10 pro preowned tested,29995.0
"Lenovo IdeaPad Slim 3, 13th Gen Intel Core i5 13420H, 24GB RAM, 1TB SSD, WUXGA IPS, 15.3""/38.8cm, Windows 11, Office Home 2024, Grey, 1.6Kg, Backlit Keyboard, 1Yr ADP Free, 83K100PLIN, Laptop","67,990",Laptop,Amazon,lenovo ideapad slim 3 13th gen intel core i5 13420h 24gb ram 1tb ssd wuxga ips 153388cm windows 11 office home 2024 grey 16kg backlit keyboard 1yr adp free 83k100plin laptop,67990.0
"HP Smartchoice Victus, AMD Ryzen 7 7445HS, 6GB RTX 3050, 16GB DDR5(Upgradeable) 512GB SSD, FHD, 144Hz, 300 nits, 15.6''/39.6cm, Win 11, M365* Office24, Blue, 2.29kg, fb3134AX/3120ax, Gaming Laptop","72,990",Laptop,Amazon,hp smartchoice victus amd ryzen 7 7445hs 6gb rtx 3050 16gb ddr5upgradeable 512gb ssd fhd 144hz 300 nits 156396cm win 11 m365 office24 blue 229kg fb3134ax3120ax gaming laptop,72990.0
Dell Inspiron 15 Laptop,"₹45,999",Laptop,Amazon,dell inspiron 15 laptop,45999.0
HP Pavilion 15 Core i5,"₹52,499",Laptop,Amazon,hp pavilion 15 core i5,52499.0
ASUS VivoBook 14 FHD,"₹48,590",Laptop,Amazon,asus vivobook 14 fhd,48590.0
Lenovo IdeaPad 3 15ITL6,"₹44,990",Laptop,Amazon,lenovo ideapad 3 15itl6,44990.0
Acer Aspire 5 A515-57,"₹58,499",Laptop,Amazon,acer aspire 5 a51557,58499.0
MSI GE66 Raider Gaming,"₹1,24,999",Laptop,Amazon,msi ge66 raider gaming,124999.0
ASUS TUF Gaming F15,"₹89,999",Laptop,Amazon,asus tuf gaming f15,89999.0
Razer Blade Stealth 13,"₹1,49,999",Laptop,Amazon,razer blade stealth 13,149999.0
MacBook Air M1 13 inch,"₹92,990",Laptop,Amazon,macbook air m1 13 inch,92990.0
HP Pavilion Gaming 15,"₹75,499",Laptop,Amazon,hp pavilion gaming 15,75499.0
"Samsung Galaxy S26 5G (Black, 12GB RAM, 256GB Storage), AI Phone, Photo Assist, Creative Studio, 50MP Camera with ProVisual Engine, Powerful Customized Processor and 4300mAh Battery - Flipkart","87,999",Mobile,Flipkart,samsung galaxy s26 5g black 12gb ram 256gb storage ai phone photo assist creative studio 50mp camera with provisual engine powerful customized processor and 4300mah battery flipkart,87999.0
"Samsung Galaxy S26 Ultra 5G (Black, 12GB RAM, g512GB Storae) with Built-in Privacy Display, AI Phone, Photo Assist, Creative Studio, 200MP Camera, 5000mAh Battery and Snapdragon 8 Elite Gen 5 - Flipkart","1,59,999",Mobile,Flipkart,samsung galaxy s26 ultra 5g black 12gb ram g512gb storae with builtin privacy display ai phone photo assist creative studio 200mp camera 5000mah battery and snapdragon 8 elite gen 5 flipkart,159999.0
"Redmi A4 5G (Sparkle Purple, 4GB RAM, 128GB Storage) | Segment Largest 6.88in 120Hz | 50MP Dual Camera | 18W Fast Charging | Charger in the Box - Flipkart","11,999",Mobile,Flipkart,redmi a4 5g sparkle purple 4gb ram 128gb storage segment largest 688in 120hz 50mp dual camera 18w fast charging charger in the box flipkart,11999.0
"iQOO Z11x 5G (Prismatic Green, 6GB RAM, 128 GB Storage) | Dimensity 7400-Turbo Processor | 7200 mAh Battery Smartphone | Powered by OriginOS 6 - Flipkart","18,998",Mobile,Flipkart,iqoo z11x 5g prismatic green 6gb ram 128 gb storage dimensity 7400turbo processor 7200 mah battery smartphone powered by originos 6 flipkart,18998.0
"Samsung Galaxy M06 5G Mobile (Blazing Black, 6GB RAM, 128GB Storage) | MediaTek Dimensity 6300 | AnTuTu 623K+ | 12 5G Bands | 25W Fast Charging | 4 Gen OS Upgrades | 50MP Camera | Without Charger - Flipkart","11,999",Mobile,Flipkart,samsung galaxy m06 5g mobile blazing black 6gb ram 128gb storage mediatek dimensity 6300 antutu 623k 12 5g bands 25w fast charging 4 gen os upgrades 50mp camera without charger flipkart,11999.0
"Samsung Galaxy M07 Mobile (Black, 4GB RAM, 64GB Storage) | MediaTek Helio G99 | AnTuTu 624K | IP54| 50MP Camera | 7.6mm Slim | 5000mAh Battery | 25W Fast Charging | 6 Gen OS Upgrades | Without Charger - Flipkart","7,999",Mobile,Flipkart,samsung galaxy m07 mobile black 4gb ram 64gb storage mediatek helio g99 antutu 624k ip54 50mp camera 76mm slim 5000mah battery 25w fast charging 6 gen os upgrades without charger flipkart,7999.0
"realme NARZO 90x 5G (Marine Blue,4GB+128GB) |7000mAh + 60W Biggest Battery & Fastest Charging in The Segment* | 144Hz Bright Display | Sony 50MP AI Rear Camera | AI Assist | 400% Ultra Boom Speaker - Flipkart","12,999",Mobile,Flipkart,realme narzo 90x 5g marine blue4gb128gb 7000mah 60w biggest battery fastest charging in the segment 144hz bright display sony 50mp ai rear camera ai assist 400 ultra boom speaker flipkart,12999.0
"Samsung Galaxy M17e 5G Mobile (Blitz Blue, 6GB RAM, 128GB Storage) | Smoothest 120 Hz Refresh Rate| Monster 6000 mAh Battery | IP54 | 6 Gen OS Upgrades | AI | Gemini Live | Without Charger - Flipkart","15,499",Mobile,Flipkart,samsung galaxy m17e 5g mobile blitz blue 6gb ram 128gb storage smoothest 120 hz refresh rate monster 6000 mah battery ip54 6 gen os upgrades ai gemini live without charger flipkart,15499.0
"Samsung Galaxy M17e 5G Mobile (Vibe Violet, 4GB RAM, 128GB Storage) | Smoothest 120 Hz Refresh Rate| Monster 6000 mAh Battery | IP54 | 6 Gen OS Upgrades | AI | Gemini Live | Without Charger - Flipkart","13,999",Mobile,Flipkart,samsung galaxy m17e 5g mobile vibe violet 4gb ram 128gb storage smoothest 120 hz refresh rate monster 6000 mah battery ip54 6 gen os upgrades ai gemini live without charger flipkart,13999.0
"iQOO Z10x 5G (Ultramarine, 6GB RAM, 128GB Storage) | 6500 mAh Large Capacity Battery | Dimensity 7300 Processor | Military-Grade Durability - Flipkart","16,998",Mobile,Flipkart,iqoo z10x 5g ultramarine 6gb ram 128gb storage 6500 mah large capacity battery dimensity 7300 processor militarygrade durability flipkart,16998.0
"Samsung Galaxy S26 Plus 5G (Black, 12GB RAM, 256GB Storage), AI Phone, Photo Assist, Creative Studio, 50MP Camera, 4900mAh Battery and Super Fast Wireless Charging - Flipkart","1,19,999",Mobile,Flipkart,samsung galaxy s26 plus 5g black 12gb ram 256gb storage ai phone photo assist creative studio 50mp camera 4900mah battery and super fast wireless charging flipkart,119999.0
"Samsung Galaxy M56 5G Mobile (Black, 8GB RAM, 128GB Storage)| Segment's Slimmest | Gorilla Glass Victus+| 10 Bit HDR Video| 50MP Camera| AI | Vapour Cooling Chamber| Lag-Free Gaming| Without Charger - Flipkart","22,999",Mobile,Flipkart,samsung galaxy m56 5g mobile black 8gb ram 128gb storage segments slimmest gorilla glass victus 10 bit hdr video 50mp camera ai vapour cooling chamber lagfree gaming without charger flipkart,22999.0
"Motorola G57 Power 5G (Corsair, 8GB RAM, 128GB Storage) | Snapdragon 6s Gen 4 Processor | 6.72"" FHD+ Display | 50MP LYT-600 + 8MP Ultrawide | 8MP Selfie Camera | 7000mAh Battery, 33W TurboPower | IP64 - Flipkart","15,199",Mobile,Flipkart,motorola g57 power 5g corsair 8gb ram 128gb storage snapdragon 6s gen 4 processor 672 fhd display 50mp lyt600 8mp ultrawide 8mp selfie camera 7000mah battery 33w turbopower ip64 flipkart,15199.0
OnePlus Nord 5 | Snapdragon 8s Gen 3 | Stable 144FPS Gaming | Dual 50MP Flagship Camera | Powered by OnePlus AI | 256GB 8GB | Phantom Grey - Flipkart,"33,999",Mobile,Flipkart,oneplus nord 5 snapdragon 8s gen 3 stable 144fps gaming dual 50mp flagship camera powered by oneplus ai 256gb 8gb phantom grey flipkart,33999.0
"POCO C71, Desert Gold (6GB, 128GB) - Flipkart","9,998",Mobile,Flipkart,poco c71 desert gold 6gb 128gb flipkart,9998.0
Redmi A5 Jaisalmer Gold (3GB RAM 64GB Storage) | Royale Design | Segment's Largest 17.47cm(6.88) and Smoothest 120Hz Display | 5200mAh Large Battery | Expandable Storage up to 2TB - Flipkart,"7,999",Mobile,Flipkart,redmi a5 jaisalmer gold 3gb ram 64gb storage royale design segments largest 1747cm688 and smoothest 120hz display 5200mah large battery expandable storage up to 2tb flipkart,7999.0
"Motorola G57 Power 5G (Fluidity, 8GB RAM, 128GB Storage)| Snapdragon 6s Gen 4 Processor | 6.72"" FHD+ Display | 50MP LYT-600 + 8MP Ultrawide | 8MP Selfie Camera | 7000mAh Battery, 33W TurboPower | IP64 - Flipkart","14,920",Mobile,Flipkart,motorola g57 power 5g fluidity 8gb ram 128gb storage snapdragon 6s gen 4 processor 672 fhd display 50mp lyt600 8mp ultrawide 8mp selfie camera 7000mah battery 33w turbopower ip64 flipkart,14920.0
"Samsung Galaxy M56 5G Mobile (Black, 8GB RAM, 256GB Storage)| Segment's Slimmest | Gorilla Glass Victus+| 10 Bit HDR Video| 50MP Camera| AI | Vapour Cooling Chamber| Lag-Free Gaming| Without Charger - Flipkart","25,999",Mobile,Flipkart,samsung galaxy m56 5g mobile black 8gb ram 256gb storage segments slimmest gorilla glass victus 10 bit hdr video 50mp camera ai vapour cooling chamber lagfree gaming without charger flipkart,25999.0
"Samsung Galaxy M17e 5G Mobile (Blitz Blue, 4GB RAM, 128GB Storage) | Smoothest 120 Hz Refresh Rate| Monster 6000 mAh Battery | IP54 | 6 Gen OS Upgrades | AI | Gemini Live | Without Charger - Flipkart","13,999",Mobile,Flipkart,samsung galaxy m17e 5g mobile blitz blue 4gb ram 128gb storage smoothest 120 hz refresh rate monster 6000 mah battery ip54 6 gen os upgrades ai gemini live without charger flipkart,13999.0
"Samsung Galaxy M17 5G Mobile (Sapphire Black, 4GB RAM, 128GB Storage) | 50MP OIS Triple Camera | Gorilla Glass Victus | IP54 | 6 Gen OS Upgrades | AI | Gemini Live | Lag-Free Gaming | Without Charger - Flipkart","13,999",Mobile,Flipkart,samsung galaxy m17 5g mobile sapphire black 4gb ram 128gb storage 50mp ois triple camera gorilla glass victus ip54 6 gen os upgrades ai gemini live lagfree gaming without charger flipkart,13999.0
"REDMI Note 15 Pro+ 5G (Coffee Mocha, 12GB + 256GB) | 200MasterPixel OIS Camera | Snapdragon 7s Gen 4 | CrystalRes AMOLED | IP69/69K | 6500mAh Si/C Battery | 100W HyperCharge - Flipkart","39,999",Mobile,Flipkart,redmi note 15 pro 5g coffee mocha 12gb 256gb 200masterpixel ois camera snapdragon 7s gen 4 crystalres amoled ip6969k 6500mah sic battery 100w hypercharge flipkart,39999.0
"Samsung Galaxy S26 Ultra 5G (White, 12GB RAM, 256GB Storage) with Built-in Privacy Display, AI Phone, Photo Assist, Creative Studio, 200MP Camera, 5000mAh Battery and Snapdragon 8 Elite Gen 5 - Flipkart","1,39,999",Mobile,Flipkart,samsung galaxy s26 ultra 5g white 12gb ram 256gb storage with builtin privacy display ai phone photo assist creative studio 200mp camera 5000mah battery and snapdragon 8 elite gen 5 flipkart,139999.0
"OnePlus 13R| Smarter with OnePlus AI (12GB RAM, 256GB Storage Nebula Noir) - Flipkart","39,996",Mobile,Flipkart,oneplus 13r smarter with oneplus ai 12gb ram 256gb storage nebula noir flipkart,39996.0
"Lava Bold N2 (Siachen White, 4 GB RAM, 64 GB Storage) | 13MP AI Dual Rear Camera | Largest 6.75"" HD+ Display | 5000 mAh Battery & 10W Charging | IP64 Water & Dust Proof | Charger & Phone-Case in Box - Flipkart","7,999",Mobile,Flipkart,lava bold n2 siachen white 4 gb ram 64 gb storage 13mp ai dual rear camera largest 675 hd display 5000 mah battery 10w charging ip64 water dust proof charger phonecase in box flipkart,7999.0
"iQOO Z10R 5G (Aquamarine, 12GB RAM, 256GB Storage) | 32MP 4K Selfie Camera | Quad-Curved AMOLED Display | Dimensity 7400 Processor with 750K+ AnTuTu Score - Flipkart","26,998",Mobile,Flipkart,iqoo z10r 5g aquamarine 12gb ram 256gb storage 32mp 4k selfie camera quadcurved amoled display dimensity 7400 processor with 750k antutu score flipkart,26998.0
"realme NARZO 80 Pro 5G (Speed Silver,8GB+256GB) | Segment's 1st MediaTek Dimensity 7400 Chipset | 6000mAh Titan Battery + 80W Ultra Charge | 4500nits HyperGlow Esports Display | IP69 Waterproof - Flipkart","19,999",Mobile,Flipkart,realme narzo 80 pro 5g speed silver8gb256gb segments 1st mediatek dimensity 7400 chipset 6000mah titan battery 80w ultra charge 4500nits hyperglow esports display ip69 waterproof flipkart,19999.0
"vivo T4 5G (Emerald Blaze, 12GB RAM+256GB Storage)| Snapdragon 7s Gen 3 | 120Hz Quad-Curved AMOLED | 7300mAh+90W Fast Charge | 50MP Sony OIS Camera | Military Grade Build | AI Photo Enhance | AI Erase - Flipkart","28,189",Mobile,Flipkart,vivo t4 5g emerald blaze 12gb ram256gb storage snapdragon 7s gen 3 120hz quadcurved amoled 7300mah90w fast charge 50mp sony ois camera military grade build ai photo enhance ai erase flipkart,28189.0
Redmi 15 5G Midnight Black 8GB + 256GB | Segment's Largest 7000mAhA Battery | Segment's Largest Display 17.53cm(6.9) Up to 144Hz | Snapdragon 6s Gen 3 | 18W Reverse Charging | 50MP AI Dual Camera - Flipkart,"19,499",Mobile,Flipkart,redmi 15 5g midnight black 8gb 256gb segments largest 7000maha battery segments largest display 1753cm69 up to 144hz snapdragon 6s gen 3 18w reverse charging 50mp ai dual camera flipkart,19499.0
"Motorola G35 5G (Leaf Green, 4+128) - Flipkart","12,395",Mobile,Flipkart,motorola g35 5g leaf green 4128 flipkart,12395.0
"Motorola G96 144Hz 3D Curved pOLED (ASHLEIGHBLUE, 8GB RAM, 128GB Storage) - Flipkart","18,099",Mobile,Flipkart,motorola g96 144hz 3d curved poled ashleighblue 8gb ram 128gb storage flipkart,18099.0
"Samsung Galaxy S26 Plus 5G (Black, 12GB RAM, 512GB Storage), AI Phone, Photo Assist, Creative Studio, 50MP Camera, 4900mAh Battery and Super Fast Wireless Charging - Flipkart","1,39,999",Mobile,Flipkart,samsung galaxy s26 plus 5g black 12gb ram 512gb storage ai phone photo assist creative studio 50mp camera 4900mah battery and super fast wireless charging flipkart,139999.0
OnePlus 15R | 12GB+512GB | Mint Breeze | World's First Snapdragon® 8 Gen 5 | 7400mAh Battery | Personalised AI | Game-Changing 165Hz Display | IP68 IP69 IP66 & IP69K | 4K 120fps Video - Flipkart,"52,997",Mobile,Flipkart,oneplus 15r 12gb512gb mint breeze worlds first snapdragon 8 gen 5 7400mah battery personalised ai gamechanging 165hz display ip68 ip69 ip66 ip69k 4k 120fps video flipkart,52997.0
"Motorola G57 Power 5G (Regatta, 8GB RAM, 128GB Storage) | Snapdragon 6s Gen 4 Processor | 6.72"" FHD+ Display | 50MP LYT-600 + 8MP Ultrawide | 8MP Selfie Camera | 7000mAh Battery, 33W TurboPower | IP64 - Flipkart","14,870",Mobile,Flipkart,motorola g57 power 5g regatta 8gb ram 128gb storage snapdragon 6s gen 4 processor 672 fhd display 50mp lyt600 8mp ultrawide 8mp selfie camera 7000mah battery 33w turbopower ip64 flipkart,14870.0
"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Breeze Blue, 128 GB) (6 GB RAM) - Flipkart","14,996",Mobile,Flipkart,oppo k13x 5g 6000mah and 45w supervooc charger ai breeze blue 128 gb 6 gb ram flipkart,14996.0
OnePlus 15 | 12GB+256GB | Ultra Violet | India's First Snapdragon® 8 Elite Gen 5 | 7300mAh Battery | Personalised AI | Game-Changing 165Hz Display | Triple 50MP Camera with 4K 120fps Dolby Vision - Flipkart,"72,999",Mobile,Flipkart,oneplus 15 12gb256gb ultra violet indias first snapdragon 8 elite gen 5 7300mah battery personalised ai gamechanging 165hz display triple 50mp camera with 4k 120fps dolby vision flipkart,72999.0
"Samsung Galaxy M36 5G Mobile (Serene Green, 8GB RAM, 128GB Storage) | Google Gemini| Gorilla Glass Victus+ | 7.7mm | AI Enhanced 50MP OIS Triple Camera| Nightography| Lag-free Gaming | Without Charger - Flipkart","18,999",Mobile,Flipkart,samsung galaxy m36 5g mobile serene green 8gb ram 128gb storage google gemini gorilla glass victus 77mm ai enhanced 50mp ois triple camera nightography lagfree gaming without charger flipkart,18999.0
OnePlus Nord CE5 | MediaTek Dimensity | Massive 7100mAh Battery | Powered by OnePlus AI | 8GB + 128GB | Nexus Blue - Flipkart,"24,996",Mobile,Flipkart,oneplus nord ce5 mediatek dimensity massive 7100mah battery powered by oneplus ai 8gb 128gb nexus blue flipkart,24996.0
"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Midnight Violet, 128 GB) (8 GB RAM) - Flipkart","14,899",Mobile,Flipkart,oppo k13x 5g 6000mah and 45w supervooc charger ai midnight violet 128 gb 8 gb ram flipkart,14899.0
"realme NARZO 90x 5G (Flash Blue,8GB+128GB) | 7000mAh + 60W Biggest Battery & Fastest Charging in The Segment* | 144Hz Bright Display | Sony 50MP AI Rear Camera | AI Assist | 400% Ultra Boom Speaker - Flipkart","16,999",Mobile,Flipkart,realme narzo 90x 5g flash blue8gb128gb 7000mah 60w biggest battery fastest charging in the segment 144hz bright display sony 50mp ai rear camera ai assist 400 ultra boom speaker flipkart,16999.0
"iQOO 15R (Triumph Silver, 12GB RAM, 256GB Storage) | Snapdragon® 8 Gen 5 Processor | India’s Slimmest Smartphone in 7600mAh Battery* | Segment's Most Stable 144FPS Gaming* - Flipkart","47,998",Mobile,Flipkart,iqoo 15r triumph silver 12gb ram 256gb storage snapdragon 8 gen 5 processor indias slimmest smartphone in 7600mah battery segments most stable 144fps gaming flipkart,47998.0
"HP Omnibook 5 OLED (Previously Pavilion), Snapdragon X Processor (16GB LPDDR5x,1TB SSD) 2K OLED,16''/40.6cm, Win11, M365*Office24, Glacier Silver, 1.59kg, fb0001QU, Backlit, Next-Gen AI Laptop - Flipkart","73,500",Laptop,Flipkart,hp omnibook 5 oled previously pavilion snapdragon x processor 16gb lpddr5x1tb ssd 2k oled16406cm win11 m365office24 glacier silver 159kg fb0001qu backlit nextgen ai laptop flipkart,73500.0
"HP Smartchoice OmniBook 5 (Previously Pavilion) 50 Tops, AMD Ryzen AI 5 340 (16GB LPDDR5X, 512GB SSD) WUXGA 2K, 16''/40.6cm, Win11, Office24, Silver, 1.79kg, ag1037au, Next Gen AI Copilot+ Laptop - Flipkart","69,990",Laptop,Flipkart,hp smartchoice omnibook 5 previously pavilion 50 tops amd ryzen ai 5 340 16gb lpddr5x 512gb ssd wuxga 2k 16406cm win11 office24 silver 179kg ag1037au next gen ai copilot laptop flipkart,69990.0
"HP 15, 13th Gen Intel Core i3-1315U, (8GB DDR4,512GB SSD) Anti-Glare, Micro-Edge, FHD,15.6''/39.6cm, Win11,M365 Basic(1yr),Office24, Silver,1.59kg, fd0572TU, FHD Camera w/Shutter, Backlit Laptop - Flipkart","42,990",Laptop,Flipkart,hp 15 13th gen intel core i31315u 8gb ddr4512gb ssd antiglare microedge fhd156396cm win11m365 basic1yroffice24 silver159kg fd0572tu fhd camera wshutter backlit laptop flipkart,42990.0
